Email_ID,Age_Group,Gender,Region,Device_Used,Previous_Hulu_Subscription_Length,Preferred_Genre,Subscription_Status,Hulu_Watch_Time,Hulu_Subscription_Date,Hulu_Cancellation_Date
40007,55+,Undisclosed,North America,,27,Comedy,Not Subscribed,90033,2022-02-27,
40008,35-44,Undisclosed,South America,TV,58,Fantasy,Subscribed,52933,2021-10-28,
40009,45-54,Female,North America,Tablet,40,Comedy,Not Subscribed,93331,2022-05-18,
40010,45-54,,North America,Mobile,6,Thriller,Not Subscribed,75734,2022-02-14,
40011,55+,Female,North America,Tablet,17,Drama,Not Subscribed,61357,2022-11-10,2022-12-25
40012,35-44,Undisclosed,Asia,Tablet,24,Drama,Not Subscribed,46013,2022-06-26,2023-11-01
40013,55+,Female,Asia,Tablet,60,Thriller,Not Subscribed,38286,2023-08-09,
40014,55+,Female,Asia,,19,Drama,Not Subscribed,60146,2022-06-29,2024-01-05
40015,45-54,Undisclosed,Asia,Mobile,16,Action,Not Subscribed,21985,2023-04-07,
40016,18-24,Male,Africa,TV,33,Comedy,Subscribed,54523,2023-03-14,
40017,25-34,Male,Africa,TV,22,Thriller,Not Subscribed,77131,2022-08-28,2024-08-27
40018,45-54,,South America,Tablet,7,Drama,Subscribed,52714,2021-11-08,2024-03-19
40019,55+,,Africa,,43,Fantasy,Not Subscribed,31716,2023-01-14,
40020,45-54,Undisclosed,Europe,Mobile,31,Comedy,Not Subscribed,47483,2022-04-23,2024-03-26
40021,45-54,Female,South America,TV,40,Sci-Fi,Not Subscribed,86124,2023-07-06,
40022,35-44,Female,Asia,Mobile,50,Comedy,Subscribed,19676,2021-09-20,2022-08-08
40023,55+,Undisclosed,Africa,,26,Thriller,Subscribed,62983,2023-04-23,2023-10-13
40024,18-24,Undisclosed,North America,Tablet,23,Comedy,Not Subscribed,7383,2022-02-26,2024-07-31
40025,18-24,,Europe,Tablet,7,Comedy,Subscribed,84349,2022-01-27,2023-06-26
40026,35-44,Undisclosed,Africa,,33,Action,Subscribed,39112,2023-02-04,
40027,18-24,Undisclosed,South America,TV,46,Action,Not Subscribed,9415,2023-06-30,2024-02-14
40028,25-34,Male,Europe,Mobile,17,Comedy,Subscribed,96365,2022-01-14,2023-01-30
40029,25-34,Male,South America,Tablet,3,Drama,Subscribed,82848,2023-03-03,2024-01-16
40030,35-44,Male,Europe,TV,17,Sci-Fi,Not Subscribed,89774,2022-06-05,2023-05-27
40031,18-24,Female,Africa,Tablet,7,Drama,Not Subscribed,73415,2023-07-15,
40032,25-34,,Asia,Mobile,59,Sci-Fi,Not Subscribed,40881,2023-06-03,
40033,25-34,Male,Europe,Tablet,24,Comedy,Not Subscribed,77644,2021-10-29,
40034,55+,Undisclosed,Asia,TV,19,Sci-Fi,Subscribed,82756,2022-08-29,
40035,45-54,Male,Asia,Mobile,9,Comedy,Not Subscribed,43659,2022-01-28,2022-12-12
40036,45-54,Male,South America,TV,26,Action,Not Subscribed,66101,2023-09-11,
40037,35-44,Female,North America,Mobile,47,Sci-Fi,Subscribed,57892,2022-09-21,2024-06-01
40038,35-44,Male,Africa,TV,45,Comedy,Not Subscribed,97157,2022-05-13,
40039,45-54,Undisclosed,Asia,TV,25,Thriller,Not Subscribed,36936,2021-10-24,
40040,55+,Male,Africa,Tablet,41,Fantasy,Not Subscribed,20544,2022-07-08,
40041,18-24,Male,South America,Mobile,55,Action,Not Subscribed,70817,2022-04-16,
40042,55+,Female,South America,Mobile,28,Sci-Fi,Not Subscribed,97648,2023-04-18,
40043,55+,Undisclosed,Africa,Tablet,26,Fantasy,Subscribed,72461,2022-05-04,
40044,55+,Male,North America,Mobile,53,Fantasy,Subscribed,50932,2023-03-29,2024-04-08
40045,45-54,Female,Europe,Tablet,40,Comedy,Not Subscribed,5424,2022-12-22,
40046,45-54,Female,North America,Tablet,55,Drama,Not Subscribed,63373,2022-01-02,2024-09-10
40047,45-54,Female,Asia,Mobile,55,Action,Not Subscribed,12572,2022-12-22,
40048,55+,Female,South America,Mobile,21,Action,Not Subscribed,53080,2022-08-04,2024-06-22
40049,25-34,Undisclosed,Europe,,28,Drama,Subscribed,41768,2021-10-18,
40050,25-34,Undisclosed,South America,Mobile,8,Drama,Not Subscribed,12927,2022-08-06,2023-10-02
40051,35-44,Male,Africa,Tablet,2,Fantasy,Not Subscribed,65686,2022-08-07,2023-08-31
40052,25-34,Undisclosed,South America,TV,29,Sci-Fi,Subscribed,98913,2023-03-19,2023-09-24
40053,55+,Undisclosed,Europe,TV,13,Comedy,Not Subscribed,61170,2023-01-19,
40054,35-44,Female,South America,,37,Action,Subscribed,85656,2023-03-22,
40055,35-44,Male,North America,TV,19,Fantasy,Subscribed,9512,2022-07-15,
40056,45-54,Male,Asia,Mobile,20,Action,Not Subscribed,42406,2023-03-09,
40057,35-44,Male,South America,TV,31,Fantasy,Not Subscribed,92083,2023-06-13,2023-12-24
40058,55+,Male,Africa,Tablet,38,Thriller,Subscribed,9450,2022-06-18,
40059,25-34,Male,Africa,Tablet,7,Action,Not Subscribed,41931,2023-06-15,2024-04-23
40060,45-54,Female,South America,,36,Sci-Fi,Not Subscribed,85107,2022-04-20,
40061,18-24,Male,North America,Mobile,40,Drama,Not Subscribed,90600,2022-08-05,
40062,35-44,Female,Europe,TV,43,Comedy,Not Subscribed,85319,2022-08-21,2024-07-10
40063,18-24,Undisclosed,North America,Tablet,15,Thriller,Subscribed,4381,2022-05-05,
40064,45-54,Male,Asia,Mobile,21,Drama,Subscribed,89037,2022-01-11,2023-09-05
40065,25-34,Female,Asia,TV,58,Fantasy,Not Subscribed,26132,2023-07-27,2023-09-29
40066,18-24,,South America,Mobile,50,Action,Not Subscribed,50995,2023-02-11,
40067,18-24,Female,North America,Tablet,54,Comedy,Not Subscribed,88847,2022-01-08,2023-11-03
40068,45-54,Undisclosed,Asia,Tablet,6,Fantasy,Not Subscribed,44955,2022-07-14,
40069,35-44,Male,Europe,TV,8,Fantasy,Not Subscribed,13758,2021-09-24,2022-10-27
40070,45-54,Male,Europe,Tablet,8,Action,Not Subscribed,2477,2022-01-10,
40071,25-34,Male,North America,,32,Drama,Not Subscribed,94668,2021-10-19,2023-03-09
40072,55+,Male,Europe,TV,41,Comedy,Subscribed,62369,2023-05-02,2024-03-27
40073,25-34,Male,Africa,TV,50,Thriller,Not Subscribed,35669,2022-11-03,2023-01-06
40074,25-34,Undisclosed,Africa,,51,Thriller,Not Subscribed,42945,2022-01-30,2023-10-03
40075,35-44,Male,North America,Mobile,42,Fantasy,Subscribed,63978,2022-08-28,2023-11-04
40076,25-34,Undisclosed,Asia,TV,54,Sci-Fi,Subscribed,48475,2022-08-18,2022-12-28
40077,45-54,Male,Asia,Mobile,11,Thriller,Not Subscribed,95893,2022-11-29,2024-04-25
40078,45-54,Female,Europe,TV,23,Drama,Subscribed,15526,2023-01-28,
40079,18-24,Undisclosed,Asia,Mobile,59,Action,Not Subscribed,71857,2023-05-31,2024-08-18
40080,25-34,Female,South America,,60,Comedy,Not Subscribed,60555,2021-11-28,2022-07-13
40081,35-44,Female,South America,Tablet,4,Fantasy,Not Subscribed,13313,2022-06-14,
40082,55+,Female,North America,Tablet,44,Drama,Not Subscribed,29279,2023-01-23,
40083,55+,Female,Europe,Tablet,1,Action,Not Subscribed,74115,2022-05-28,2023-07-01
40084,18-24,Undisclosed,North America,Mobile,22,Thriller,Not Subscribed,89000,2022-09-30,
40085,18-24,Undisclosed,South America,TV,37,Comedy,Not Subscribed,90177,2022-06-30,2024-03-11
40086,25-34,Female,Asia,Tablet,14,Comedy,Not Subscribed,39480,2021-10-12,
40087,45-54,,South America,Mobile,54,Fantasy,Subscribed,35982,2021-09-24,
40088,55+,Male,Africa,TV,24,Thriller,Subscribed,46169,2023-06-09,2024-03-22
40089,35-44,Female,South America,Tablet,7,Sci-Fi,Not Subscribed,82747,2023-02-28,2024-06-15
40090,35-44,Male,Africa,TV,42,Thriller,Subscribed,84087,2022-01-14,
40091,55+,Male,Africa,Tablet,5,Thriller,Not Subscribed,63775,2022-12-31,
40092,18-24,,Africa,Mobile,55,Fantasy,Subscribed,59926,2023-04-03,2023-11-05
40093,55+,,Africa,TV,46,Sci-Fi,Not Subscribed,86162,2022-05-10,2024-09-13
40094,18-24,Female,South America,Mobile,41,Comedy,Not Subscribed,68636,2022-09-29,
40095,35-44,Female,Asia,TV,35,Sci-Fi,Not Subscribed,16727,2023-08-11,
40096,55+,Male,Africa,,2,Comedy,Not Subscribed,43318,2023-06-18,
40097,25-34,Male,Africa,Mobile,41,Sci-Fi,Not Subscribed,53894,2023-07-26,
40098,45-54,,Asia,Tablet,38,Action,Not Subscribed,9856,2022-10-07,
40099,18-24,Male,Africa,Mobile,38,Action,Not Subscribed,31719,2023-02-21,
40100,35-44,Female,Africa,Tablet,19,Sci-Fi,Not Subscribed,14096,2022-05-03,
40101,18-24,Female,Europe,Mobile,9,Thriller,Subscribed,10122,2023-07-01,2024-08-27
40102,35-44,Female,Europe,Tablet,55,Thriller,Not Subscribed,14138,2022-01-27,
40103,55+,Undisclosed,South America,Tablet,43,Fantasy,Not Subscribed,73851,2023-06-21,
40104,35-44,Undisclosed,Asia,Tablet,36,Action,Not Subscribed,76076,2022-05-07,
40105,45-54,Female,Asia,Tablet,58,Thriller,Not Subscribed,17495,2021-11-25,2024-08-12
40106,45-54,Female,Asia,Mobile,43,Thriller,Subscribed,5789,2022-06-04,2023-07-27
40107,55+,Undisclosed,North America,Mobile,31,Drama,Not Subscribed,13693,2023-05-08,2024-07-20
40108,25-34,Male,Europe,TV,51,Thriller,Not Subscribed,43397,2022-05-05,2024-04-01
40109,35-44,Female,South America,TV,6,Thriller,Not Subscribed,8704,2022-07-03,
40110,18-24,Female,South America,Mobile,31,Thriller,Not Subscribed,27547,2022-05-12,
40111,45-54,,Europe,Mobile,1,Action,Not Subscribed,27121,2022-02-20,2023-07-05
40112,35-44,Male,South America,TV,48,Action,Subscribed,63879,2022-05-10,
40113,18-24,Male,Europe,Mobile,21,Comedy,Not Subscribed,71679,2022-08-09,2023-03-15
40114,25-34,Female,Europe,Mobile,47,Sci-Fi,Not Subscribed,76822,2022-06-28,2023-03-15
40115,35-44,Female,South America,TV,16,Sci-Fi,Subscribed,91995,2022-10-19,
40116,55+,Undisclosed,Europe,Mobile,47,Sci-Fi,Not Subscribed,12070,2023-05-09,2024-05-24
40117,45-54,Female,South America,TV,19,Thriller,Not Subscribed,48648,2022-07-12,
40118,25-34,Undisclosed,Asia,Tablet,46,Action,Not Subscribed,64657,2021-11-07,
40119,45-54,Female,South America,Tablet,24,Sci-Fi,Subscribed,66485,2023-08-15,2024-01-14
40120,55+,Female,North America,TV,13,Drama,Not Subscribed,31385,2022-06-30,2022-12-16
40121,45-54,,Africa,Mobile,6,Action,Not Subscribed,80693,2021-12-08,2024-01-20
40122,18-24,Undisclosed,Africa,TV,56,Sci-Fi,Not Subscribed,8054,2021-12-30,2023-10-16
40123,35-44,Female,Europe,Tablet,2,Thriller,Not Subscribed,52577,2022-08-21,
40124,45-54,Undisclosed,North America,TV,9,Thriller,Subscribed,18315,2023-04-18,2023-11-26
40125,45-54,Male,South America,Tablet,51,Comedy,Not Subscribed,90777,2022-05-11,2022-07-22
40126,35-44,Male,Asia,Mobile,14,Fantasy,Subscribed,85967,2023-04-29,
40127,45-54,Female,South America,TV,47,Sci-Fi,Not Subscribed,27638,2021-11-28,2023-08-23
40128,55+,Male,North America,Tablet,25,Sci-Fi,Not Subscribed,36012,2021-12-19,
40129,18-24,Undisclosed,Africa,TV,49,Sci-Fi,Not Subscribed,32393,2023-02-19,2024-05-05
40130,18-24,Female,South America,TV,54,Action,Not Subscribed,38823,2022-07-04,2023-09-25
40131,55+,Male,North America,,2,Drama,Not Subscribed,59862,2022-10-14,
40132,55+,Female,Europe,TV,39,Thriller,Not Subscribed,2768,2023-01-20,
40133,35-44,Female,Africa,Tablet,60,Action,Not Subscribed,45819,2021-12-03,2022-12-02
40134,35-44,Female,North America,Mobile,2,Sci-Fi,Subscribed,25246,2022-07-14,
40135,18-24,Male,North America,Mobile,28,Comedy,Not Subscribed,32898,2023-04-12,2024-07-14
40136,55+,Female,Asia,TV,47,Drama,Not Subscribed,10662,2023-03-30,2023-07-28
40137,35-44,Female,Africa,,51,Thriller,Not Subscribed,63980,2022-04-30,
40138,25-34,Undisclosed,Europe,Mobile,16,Sci-Fi,Not Subscribed,23798,2022-01-20,
40139,25-34,Male,South America,TV,4,Drama,Not Subscribed,15657,2023-09-06,
40140,35-44,Undisclosed,Europe,Mobile,39,Comedy,Not Subscribed,3114,2021-12-20,
40141,18-24,Undisclosed,South America,TV,31,Action,Not Subscribed,67543,2022-09-05,
40142,25-34,Female,North America,Tablet,1,Comedy,Not Subscribed,89794,2022-09-10,
40143,18-24,Male,Asia,TV,10,Action,Subscribed,17764,2023-01-24,2024-03-14
40144,25-34,Female,North America,TV,28,Fantasy,Subscribed,10046,2023-07-28,2024-04-04
40145,25-34,Undisclosed,Europe,Mobile,37,Comedy,Not Subscribed,32858,2022-10-29,2023-11-06
40146,18-24,Undisclosed,Africa,,40,Thriller,Subscribed,52244,2022-01-31,
40147,35-44,Undisclosed,Asia,,36,Thriller,Not Subscribed,4389,2022-10-23,2024-06-23
40148,55+,Female,North America,Mobile,36,Thriller,Subscribed,98919,2023-04-10,2023-07-14
40149,55+,,Asia,TV,40,Drama,Subscribed,99855,2021-09-27,2021-12-03
40150,45-54,,Asia,Mobile,22,Drama,Not Subscribed,46340,2022-12-24,
40151,25-34,Undisclosed,North America,Tablet,47,Thriller,Not Subscribed,22567,2022-02-28,2023-06-24
40152,35-44,Undisclosed,South America,Mobile,34,Fantasy,Not Subscribed,48827,2021-11-14,2024-04-13
40153,35-44,,North America,Mobile,25,Thriller,Not Subscribed,93213,2022-03-04,2023-05-08
40154,35-44,Male,Asia,TV,35,Fantasy,Subscribed,14388,2023-09-06,2024-06-06
40155,45-54,Undisclosed,North America,Mobile,40,Comedy,Not Subscribed,93036,2022-12-14,2024-01-11
40156,45-54,Female,Asia,Mobile,10,Comedy,Not Subscribed,75078,2022-06-18,2023-12-24
40157,18-24,Undisclosed,Europe,Tablet,21,Thriller,Not Subscribed,51014,2023-04-01,
40158,25-34,Female,South America,TV,2,Drama,Subscribed,3039,2022-09-06,2023-12-08
40159,35-44,Male,Europe,Mobile,44,Comedy,Subscribed,27386,2023-07-26,2024-06-08
40160,55+,Male,Europe,Mobile,53,Drama,Not Subscribed,42597,2022-11-16,2024-07-28
40161,18-24,Female,North America,Tablet,2,Thriller,Not Subscribed,82756,2022-08-08,
40162,25-34,Female,South America,,20,Fantasy,Not Subscribed,95478,2022-02-17,2022-09-12
40163,25-34,Female,Asia,Mobile,53,Comedy,Not Subscribed,35488,2023-05-02,
40164,35-44,Male,Africa,Mobile,49,Drama,Not Subscribed,63100,2022-05-05,2022-08-09
40165,45-54,Male,Africa,Tablet,40,Fantasy,Subscribed,59663,2023-05-18,
40166,55+,Male,South America,Mobile,23,Drama,Not Subscribed,93197,2021-12-02,
40167,55+,Male,South America,Tablet,11,Drama,Not Subscribed,49631,2023-06-03,
40168,18-24,Undisclosed,North America,TV,44,Action,Subscribed,19473,2023-05-05,
40169,35-44,Male,South America,Mobile,11,Fantasy,Subscribed,24100,2022-12-13,
40170,55+,Male,Europe,,17,Sci-Fi,Not Subscribed,25297,2023-04-15,2023-11-23
40171,18-24,Undisclosed,South America,TV,38,Action,Subscribed,28353,2023-03-24,2024-06-01
40172,25-34,Female,South America,Mobile,25,Sci-Fi,Subscribed,56364,2023-08-06,2024-05-25
40173,55+,,North America,TV,52,Drama,Subscribed,42020,2022-06-19,2024-06-02
40174,35-44,Male,North America,Tablet,4,Drama,Not Subscribed,40008,2022-05-03,
40175,45-54,Undisclosed,Africa,Mobile,38,Comedy,Subscribed,37172,2022-06-29,
40176,25-34,Undisclosed,Africa,Mobile,7,Fantasy,Not Subscribed,14664,2022-03-09,2022-03-21
40177,55+,Undisclosed,South America,TV,22,Fantasy,Not Subscribed,75725,2022-05-03,
40178,55+,Female,South America,TV,14,Thriller,Not Subscribed,42007,2022-04-24,2024-06-25
40179,35-44,Female,Africa,Tablet,4,Sci-Fi,Subscribed,90681,2021-12-04,
40180,18-24,Undisclosed,Africa,TV,36,Comedy,Subscribed,30385,2023-03-21,2024-02-23
40181,18-24,Male,Asia,Tablet,24,Fantasy,Subscribed,62029,2021-11-19,2023-03-08
40182,35-44,,South America,Mobile,10,Thriller,Not Subscribed,55985,2023-08-23,2024-04-09
40183,45-54,Male,North America,TV,5,Fantasy,Not Subscribed,82070,2023-01-08,2023-09-02
40184,25-34,Male,North America,TV,40,Drama,Not Subscribed,64183,2022-01-20,2023-02-08
40185,18-24,Male,Europe,Tablet,59,Thriller,Subscribed,17881,2022-11-14,2023-10-29
40186,45-54,Female,Asia,Tablet,23,Drama,Subscribed,40282,2022-08-20,2023-01-24
40187,35-44,Female,Europe,Tablet,38,Thriller,Not Subscribed,14288,2022-09-15,
40188,55+,Female,North America,TV,43,Thriller,Not Subscribed,33822,2021-10-17,
40189,45-54,Female,Asia,Mobile,11,Action,Not Subscribed,45823,2023-03-28,
40190,25-34,,Africa,Mobile,22,Drama,Not Subscribed,99875,2021-10-06,2023-05-31
40191,55+,Male,Europe,TV,53,Comedy,Not Subscribed,60653,2022-08-01,
40192,55+,Male,North America,Mobile,46,Drama,Not Subscribed,11442,2022-05-16,
40193,45-54,Female,Africa,TV,37,Thriller,Not Subscribed,98705,2022-08-31,
40194,55+,Male,North America,TV,56,Fantasy,Not Subscribed,13034,2023-03-03,
40195,25-34,Undisclosed,Europe,Tablet,42,Fantasy,Not Subscribed,54600,2022-07-26,
40196,35-44,Undisclosed,Asia,TV,54,Comedy,Not Subscribed,33752,2022-12-30,
40197,18-24,Female,North America,TV,4,Comedy,Subscribed,3775,2022-05-15,
40198,45-54,,Asia,Mobile,34,Thriller,Not Subscribed,12717,2022-10-19,
40199,55+,Undisclosed,Europe,Mobile,25,Comedy,Subscribed,49200,2022-06-10,2023-12-26
40200,35-44,Female,Asia,TV,13,Action,Not Subscribed,14781,2023-03-17,
40201,25-34,Male,Asia,TV,52,Fantasy,Subscribed,48568,2023-05-16,2023-11-17
40202,18-24,Undisclosed,Europe,TV,16,Thriller,Not Subscribed,30551,2023-04-15,
40203,55+,Undisclosed,North America,TV,24,Fantasy,Subscribed,68100,2022-10-11,
40204,25-34,Undisclosed,North America,,58,Comedy,Not Subscribed,64297,2021-11-13,
40205,35-44,Undisclosed,North America,Mobile,8,Sci-Fi,Not Subscribed,21722,2022-04-15,
40206,18-24,Female,South America,Tablet,12,Comedy,Not Subscribed,20417,2023-05-13,2023-11-29
40207,35-44,Male,South America,Mobile,42,Sci-Fi,Subscribed,28108,2022-04-16,
40208,25-34,Female,Europe,Tablet,22,Drama,Not Subscribed,96603,2023-03-13,2024-03-03
40209,18-24,Male,North America,Tablet,15,Comedy,Not Subscribed,45375,2022-04-08,
40210,35-44,Male,Africa,TV,49,Comedy,Subscribed,56042,2022-12-26,2023-07-17
40211,18-24,Male,South America,TV,39,Fantasy,Not Subscribed,91747,2021-09-22,
40212,18-24,Undisclosed,Africa,TV,52,Thriller,Not Subscribed,32539,2022-07-06,
40213,45-54,Undisclosed,North America,TV,12,Thriller,Not Subscribed,2745,2022-11-30,2024-06-21
40214,45-54,Male,Europe,TV,44,Comedy,Not Subscribed,78939,2021-09-29,
40215,35-44,Female,North America,Tablet,26,Comedy,Not Subscribed,35624,2022-05-08,2023-05-20
40216,18-24,Undisclosed,North America,TV,2,Comedy,Subscribed,52855,2021-10-17,
40217,45-54,Female,Africa,Mobile,21,Thriller,Not Subscribed,16274,2022-05-26,
40218,18-24,Female,Africa,Mobile,38,Thriller,Not Subscribed,50203,2023-06-25,
40219,35-44,Undisclosed,Asia,Tablet,25,Thriller,Subscribed,42882,2022-01-11,2024-04-29
40220,18-24,Female,South America,Mobile,49,Fantasy,Not Subscribed,46253,2022-07-19,2022-07-19
40221,45-54,Female,South America,TV,37,Fantasy,Not Subscribed,68040,2022-01-10,2024-06-25
40222,25-34,Female,Europe,TV,28,Thriller,Subscribed,73473,2021-11-28,
40223,55+,Undisclosed,Africa,,59,Sci-Fi,Not Subscribed,2857,2023-01-07,
40224,55+,Male,South America,TV,2,Sci-Fi,Not Subscribed,6788,2023-03-05,
40225,25-34,Male,Africa,TV,19,Drama,Not Subscribed,33752,2022-11-20,
40226,18-24,,South America,TV,17,Thriller,Subscribed,22674,2023-01-14,2024-04-11
40227,55+,Female,Asia,Tablet,46,Comedy,Not Subscribed,64749,2022-08-25,2022-09-22
40228,45-54,Male,North America,,49,Sci-Fi,Not Subscribed,28530,2022-06-19,
40229,55+,Female,North America,Tablet,35,Comedy,Not Subscribed,54455,2022-10-16,
40230,45-54,Undisclosed,North America,TV,45,Thriller,Subscribed,11191,2023-06-05,
40231,45-54,Male,North America,Tablet,45,Comedy,Not Subscribed,86896,2023-06-07,2023-07-02
40232,35-44,Female,Africa,Mobile,36,Thriller,Not Subscribed,52563,2022-12-04,2023-08-13
40233,45-54,Male,Asia,,60,Action,Not Subscribed,56170,2022-07-26,2022-10-19
40234,35-44,Female,Europe,Tablet,24,Action,Subscribed,29540,2022-02-08,
40235,25-34,Female,Africa,Tablet,2,Action,Not Subscribed,18368,2022-12-24,
40236,18-24,Female,Asia,TV,18,Action,Not Subscribed,70420,2022-03-03,2022-10-02
40237,45-54,Female,North America,Tablet,44,Drama,Not Subscribed,24197,2023-09-02,2024-03-19
40238,18-24,Female,North America,Tablet,58,Drama,Subscribed,20029,2023-08-16,2024-04-16
40239,25-34,,Africa,Mobile,38,Action,Not Subscribed,6183,2021-11-10,2023-05-30
40240,55+,Undisclosed,Africa,TV,27,Thriller,Not Subscribed,94244,2023-08-14,
40241,25-34,Undisclosed,Europe,TV,35,Sci-Fi,Not Subscribed,52110,2022-10-10,2024-04-09
40242,35-44,Female,Africa,Mobile,26,Comedy,Not Subscribed,91717,2023-07-27,2024-07-16
40243,25-34,Undisclosed,North America,Mobile,44,Thriller,Not Subscribed,62016,2022-02-09,2022-10-30
40244,55+,Female,Africa,TV,24,Sci-Fi,Not Subscribed,67511,2022-01-04,2024-04-19
40245,25-34,Male,Africa,TV,40,Drama,Not Subscribed,1508,2021-12-21,
40246,18-24,,Asia,Tablet,46,Thriller,Subscribed,48021,2022-05-01,2024-05-25
40247,18-24,Female,Europe,Mobile,34,Action,Not Subscribed,61950,2022-11-23,
40248,35-44,Female,Europe,TV,3,Action,Not Subscribed,14108,2021-10-13,2024-07-23
40249,45-54,Male,Asia,Tablet,37,Thriller,Not Subscribed,33425,2022-02-02,
40250,45-54,Female,North America,,56,Thriller,Not Subscribed,39021,2022-10-06,
40251,25-34,Female,Asia,,12,Sci-Fi,Not Subscribed,38227,2022-07-20,2023-02-25
40252,55+,Undisclosed,Africa,Mobile,43,Action,Not Subscribed,23920,2022-08-05,2024-05-29
40253,18-24,Female,North America,Tablet,9,Thriller,Not Subscribed,23811,2022-10-15,
40254,35-44,Undisclosed,Africa,Tablet,6,Drama,Not Subscribed,5926,2023-04-01,
40255,18-24,Female,Europe,Tablet,10,Fantasy,Not Subscribed,85408,2022-02-03,2023-02-21
40256,45-54,Male,South America,,52,Fantasy,Subscribed,91975,2023-03-20,2023-07-28
40257,25-34,Male,Africa,Tablet,38,Thriller,Subscribed,29907,2022-07-11,
40258,55+,Male,North America,Tablet,44,Drama,Not Subscribed,14292,2021-12-07,
40259,45-54,Female,Asia,TV,4,Drama,Subscribed,69723,2023-04-22,
40260,45-54,Undisclosed,Africa,Mobile,38,Action,Not Subscribed,72368,2022-12-23,2023-10-26
40261,25-34,Male,Africa,Tablet,25,Drama,Not Subscribed,26115,2022-11-24,
40262,35-44,Male,Europe,TV,47,Sci-Fi,Subscribed,18454,2021-12-05,2023-12-07
40263,35-44,Male,Europe,Tablet,44,Fantasy,Not Subscribed,42860,2023-04-18,
40264,18-24,,South America,TV,45,Thriller,Subscribed,11136,2023-08-18,
40265,18-24,Male,South America,Tablet,8,Thriller,Not Subscribed,27190,2023-06-07,
40266,55+,Female,Africa,TV,55,Fantasy,Subscribed,73110,2023-02-14,2023-07-19
40267,35-44,Undisclosed,Africa,,60,Fantasy,Subscribed,95537,2022-11-02,
40268,25-34,Female,Asia,Tablet,35,Fantasy,Not Subscribed,63978,2022-02-28,2022-06-03
40269,18-24,,Asia,TV,36,Comedy,Not Subscribed,55589,2022-08-04,2024-02-07
